,account_id,customer_id,account_type,opening_date,account_status,balance,credit_score
8611,,15617029,business,2024-07-12 12:44:00,closed,0.0,596
8612,,15780716,business,2024-07-02 1:00:00,inactive,129626.19,686
8613,,15577018,current,2024-07-30 15:17:00,inactive,114035.39,684
8614,,15809515,business,2024-07-12 20:13:00,closed,151922.94,797
8615,,15789924,business,2024-07-28 13:22:00,inactive,0.0,658
8616,,15725076,current,2024-07-29 3:52:00,closed,107751.68,653
8617,,15672481,current,2024-07-01 17:12:00,inactive,0.0,641
8618,,15574115,saving,2024-07-04 18:29:00,active,101179.23,656
8619,,15661830,current,2024-07-30 20:13:00,closed,0.0,750
8620,,15665879,current,2024-07-26 20:14:00,active,0.0,768
8621,,15673820,current,2024-07-11 22:04:00,closed,0.0,568
8622,,15747772,business,2024-07-21 13:00:00,closed,58571.18,706
8623,,15666197,business,2024-07-23 9:59:00,inactive,153058.64,430
8624,,15773639,business,2024-07-08 6:55:00,active,98270.34,745
8625,,15581893,business,2024-07-01 23:20:00,closed,130788.71,747
8626,,15672447,saving,2024-07-13 15:46:00,inactive,99165.84,657
8627,,15777830,saving,2024-07-18 12:17:00,inactive,0.0,639
8628,,15713890,current,2024-07-28 11:08:00,inactive,0.0,704
8629,,15577598,business,2024-07-17 0:53:00,active,115636.05,651
8630,,15786042,current,2024-07-24 0:33:00,active,185932.18,706
8631,,15753462,current,2024-07-27 10:34:00,active,72549.0,632
8632,,15759690,business,2024-07-22 20:45:00,active,0.0,751
8633,,15801414,current,2024-07-07 7:10:00,inactive,0.0,767
8634,,15656141,current,2024-07-29 11:15:00,active,0.0,741
8635,,15608701,business,2024-07-09 3:38:00,active,121890.06,651
8636,,15582892,saving,2024-07-25 12:44:00,closed,99786.07,601
8637,,15632967,current,2024-07-08 11:47:00,active,0.0,520
8638,,15587573,saving,2024-07-09 8:33:00,active,115084.53,626
8639,,15654891,business,2024-07-17 9:26:00,closed,0.0,811
8640,,15611365,saving,2024-07-01 18:45:00,inactive,127661.69,730
8641,,15749103,business,2024-07-07 20:35:00,inactive,118907.6,604
8642,,15810203,current,2024-07-01 14:55:00,active,77627.33,499
8643,,15813660,saving,2024-07-16 11:49:00,active,160625.17,754
8644,,15605673,current,2024-07-14 16:05:00,active,0.0,716
8645,,15669282,current,2024-07-03 12:41:00,active,124266.86,636
8646,,15792726,current,2024-07-29 2:43:00,inactive,127974.06,470
8647,,15593241,saving,2024-07-09 17:46:00,active,0.0,444
8648,,15683053,saving,2024-07-23 4:37:00,active,0.0,809
8649,,15632736,current,2024-07-23 17:13:00,active,104911.35,850
8650,,15731865,business,2024-07-23 0:13:00,active,0.0,637
8651,,15760450,current,2024-07-24 1:21:00,closed,0.0,512
8652,,15787204,saving,2024-07-18 14:30:00,active,110646.54,774
8653,,15650454,current,2024-07-19 11:47:00,inactive,0.0,641
8654,,15573730,saving,2024-07-04 5:01:00,inactive,126704.49,586
8655,,15705050,current,2024-07-29 20:31:00,active,0.0,611
8656,,15791342,business,2024-07-12 4:28:00,closed,84560.04,660
8657,,15684316,saving,2024-07-05 8:24:00,inactive,0.0,532
8658,,15700540,saving,2024-07-24 16:50:00,closed,129893.56,557
8659,,15770631,business,2024-07-30 11:23:00,closed,167385.81,730
8660,,15790594,business,2024-07-01 3:15:00,active,0.0,535
8661,,15604020,current,2024-07-25 15:08:00,closed,105858.71,773
8662,,15637599,current,2024-07-07 19:29:00,closed,123070.89,510
8663,,15736578,business,2024-07-27 13:45:00,closed,0.0,539
8664,,15666332,saving,2024-07-30 22:21:00,inactive,0.0,690
8665,,15727291,saving,2024-07-26 16:36:00,active,0.0,821
8666,,15785920,business,2024-07-17 21:33:00,closed,125141.24,687
8667,,15658987,current,2024-07-09 4:53:00,active,96173.17,557
8668,,15687719,business,2024-07-27 5:43:00,active,0.0,532
8669,,15799641,current,2024-07-21 13:42:00,active,0.0,540
8670,,15758702,current,2024-07-17 14:49:00,inactive,0.0,705
8671,,15689526,business,2024-07-04 3:09:00,closed,127543.11,542
8672,,15586848,current,2024-07-25 3:11:00,active,0.0,706
8673,,15707637,current,2024-07-25 20:45:00,active,0.0,765
8674,,15719426,current,2024-07-01 18:00:00,closed,103101.56,529
8675,,15639265,saving,2024-07-20 22:19:00,active,126113.28,714
8676,,15576124,saving,2024-07-16 23:28:00,closed,40488.76,582
8677,,15757829,business,2024-07-04 19:08:00,inactive,137389.77,609
8678,,15633227,business,2024-07-27 1:42:00,active,85146.36,518
8679,,15753092,current,2024-07-28 12:51:00,closed,129828.58,791
8680,,15782939,saving,2024-07-16 18:27:00,closed,80214.36,747
8681,,15746338,current,2024-07-10 17:38:00,active,0.0,565
8682,,15590676,current,2024-07-14 2:35:00,active,141796.43,735
8683,,15599329,current,2024-07-19 6:11:00,inactive,195238.29,697
8684,,15783097,saving,2024-07-11 3:15:00,inactive,111348.15,813
8685,,15597885,business,2024-07-16 20:21:00,active,0.0,772
8686,,15597467,saving,2024-07-05 18:33:00,inactive,0.0,606
8687,,15724764,saving,2024-07-10 15:24:00,inactive,64404.26,667
8688,,15778418,business,2024-07-20 9:45:00,active,154309.67,637
8689,,15684769,business,2024-07-13 3:58:00,active,129431.36,542
8690,,15756167,current,2024-07-06 8:24:00,active,134204.67,762
8691,,15632439,business,2024-07-21 3:38:00,closed,0.0,698
8692,,15755138,saving,2024-07-24 0:09:00,inactive,0.0,850
8693,,15659092,saving,2024-07-08 0:04:00,inactive,0.0,621
8694,,15742116,current,2024-07-29 18:35:00,closed,116711.06,671
8695,,15801994,business,2024-07-25 3:15:00,closed,0.0,775
8696,,15647572,business,2024-07-04 3:12:00,closed,54980.81,504
8697,,15644551,saving,2024-07-23 18:29:00,inactive,99773.85,751
8698,,15709135,current,2024-07-27 3:50:00,closed,101231.77,691
8699,,15684469,current,2024-07-10 5:11:00,active,117070.21,841
8700,,15627637,business,2024-07-22 22:28:00,inactive,73314.04,709
8701,,15667093,current,2024-07-16 5:57:00,closed,0.0,673
8702,,15690589,current,2024-07-23 15:53:00,closed,212314.03,541
8703,,15595350,current,2024-07-21 10:34:00,inactive,136067.82,661
8704,,15777586,saving,2024-07-18 12:06:00,closed,109052.04,784
8705,,15804064,business,2024-07-05 15:23:00,closed,79126.17,742
8706,,15717770,business,2024-07-16 18:58:00,inactive,0.0,850
8707,,15754443,current,2024-07-26 4:26:00,closed,108308.0,443
8708,,15776939,saving,2024-07-04 21:03:00,active,102290.56,778
8709,,15713517,current,2024-07-20 4:15:00,inactive,102025.08,529
8710,,15683522,current,2024-07-20 0:34:00,closed,113383.07,678
8711,,15673995,saving,2024-07-14 5:07:00,closed,102541.1,516
8712,,15771054,business,2024-07-17 14:02:00,active,0.0,469
8713,,15578788,saving,2024-07-20 9:13:00,closed,0.0,786
8714,,15737408,saving,2024-07-13 8:25:00,closed,109941.51,703
8715,,15750837,business,2024-07-07 18:09:00,active,141749.68,579
8716,,15576022,saving,2024-07-05 9:49:00,closed,0.0,565
8717,,15635502,current,2024-07-12 15:17:00,closed,0.0,443
8718,,15627298,business,2024-07-15 15:49:00,closed,85146.48,589
8719,,15811415,current,2024-07-30 8:52:00,closed,134066.1,691
8720,,15645059,saving,2024-07-10 4:39:00,active,0.0,711
8721,,15689671,saving,2024-07-04 5:35:00,active,0.0,775
8722,,15718667,current,2024-07-20 5:33:00,closed,87619.29,621
8723,,15803202,saving,2024-07-01 2:53:00,active,0.0,350
8724,,15593683,saving,2024-07-17 22:24:00,closed,0.0,668
8725,,15703394,business,2024-07-19 14:51:00,inactive,0.0,633
8726,,15570289,current,2024-07-17 12:40:00,active,103409.16,697
8727,,15567437,current,2024-07-03 19:00:00,closed,123040.38,734
8728,,15711687,current,2024-07-10 16:19:00,inactive,108128.52,434
8729,,15656592,business,2024-07-14 6:20:00,inactive,169023.33,646
8730,,15634373,current,2024-07-07 12:18:00,inactive,0.0,764
8731,,15769125,saving,2024-07-20 3:50:00,closed,0.0,727
8732,,15711386,saving,2024-07-23 17:34:00,inactive,0.0,724
8733,,15714241,current,2024-07-19 11:34:00,inactive,222267.63,749
8734,,15642530,current,2024-07-07 4:44:00,active,144090.42,706
8735,,15713599,current,2024-07-11 17:53:00,active,114835.43,728
8736,,15744770,saving,2024-07-25 12:55:00,active,0.0,636
8737,,15780498,business,2024-07-06 3:50:00,inactive,145030.92,634
8738,,15624397,saving,2024-07-23 10:26:00,inactive,71240.3,627
8739,,15615219,saving,2024-07-20 15:39:00,active,138772.15,518
8740,,15570908,current,2024-07-19 2:45:00,active,93617.07,687
8741,,15762855,current,2024-07-11 11:13:00,active,0.0,622
8742,,15661827,business,2024-07-11 1:45:00,active,0.0,693
8743,,15746035,current,2024-07-05 13:48:00,active,74237.2,450
8744,,15691906,saving,2024-07-24 7:24:00,inactive,127421.78,664
8745,,15793424,business,2024-07-11 9:17:00,inactive,61274.7,663
8746,,15577905,current,2024-07-21 10:20:00,closed,106486.66,660
8747,,15667216,business,2024-07-07 17:15:00,active,73194.52,579
8748,,15673971,current,2024-07-19 20:39:00,closed,146498.76,655
8749,,15701238,business,2024-07-22 8:18:00,inactive,0.0,683
8750,,15644849,current,2024-07-09 20:54:00,closed,0.0,655
8751,,15635531,saving,2024-07-18 11:06:00,active,0.0,575
8752,,15632263,current,2024-07-24 13:25:00,closed,120355.0,574
8753,,15720110,business,2024-07-30 17:53:00,inactive,117265.21,795
8754,,15619045,current,2024-07-14 5:04:00,active,0.0,776
8755,,15697510,saving,2024-07-20 12:49:00,active,0.0,707
8756,,15784923,business,2024-07-09 0:50:00,active,109974.22,705
8757,,15567383,saving,2024-07-12 13:34:00,inactive,98009.13,678
8758,,15732621,saving,2024-07-25 7:46:00,inactive,0.0,663
8759,,15757981,business,2024-07-18 14:12:00,active,0.0,748
8760,,15727819,business,2024-07-04 14:08:00,active,171671.9,677
8761,,15738088,saving,2024-07-15 5:24:00,inactive,0.0,634
8762,,15765173,current,2024-07-26 2:54:00,active,0.0,350
8763,,15665159,current,2024-07-05 20:34:00,closed,128213.96,727
8764,,15618203,saving,2024-07-14 10:02:00,inactive,116197.65,773
8765,,15791452,current,2024-07-30 14:40:00,active,0.0,675
8766,,15638159,business,2024-07-30 20:34:00,active,86607.39,649
8767,,15585466,current,2024-07-19 23:18:00,closed,0.0,552
8768,,15677310,saving,2024-07-09 15:51:00,closed,98854.34,761
8769,,15646262,saving,2024-07-04 11:52:00,active,0.0,622
8770,,15656901,saving,2024-07-13 11:26:00,active,0.0,615
8771,,15621093,business,2024-07-03 1:39:00,active,97338.19,681
8772,,15592123,saving,2024-07-28 2:33:00,closed,0.0,768
8773,,15589200,saving,2024-07-11 0:24:00,active,0.0,617
8774,,15602934,saving,2024-07-26 13:42:00,active,131698.57,452
8775,,15812720,saving,2024-07-25 0:10:00,inactive,130110.45,807
8776,,15695383,saving,2024-07-13 4:58:00,inactive,0.0,567
8777,,15723064,current,2024-07-18 6:51:00,active,165149.13,603
8778,,15761606,business,2024-07-10 21:43:00,closed,101707.8,617
8779,,15650322,business,2024-07-01 13:27:00,inactive,105588.66,701
8780,,15669782,business,2024-07-04 23:43:00,active,111336.89,820
8781,,15751628,saving,2024-07-11 10:48:00,closed,78391.17,438
8782,,15809057,business,2024-07-11 16:46:00,inactive,0.0,600
8783,,15617052,business,2024-07-03 15:40:00,inactive,0.0,782
8784,,15590810,current,2024-07-27 9:26:00,active,144326.09,638
8785,,15801293,saving,2024-07-10 13:58:00,active,101278.25,850
8786,,15770968,saving,2024-07-01 9:41:00,closed,108711.57,741
8787,,15572356,saving,2024-07-15 10:33:00,closed,108555.07,689
8788,,15603247,saving,2024-07-12 3:14:00,active,146781.24,743
8789,,15619116,business,2024-07-05 19:47:00,active,0.0,493
8790,,15691792,current,2024-07-12 8:47:00,active,0.0,416
8791,,15783276,saving,2024-07-22 6:38:00,closed,0.0,725
8792,,15766137,business,2024-07-29 10:18:00,closed,0.0,497
8793,,15574554,business,2024-07-17 2:46:00,active,103291.25,537
8794,,15578671,business,2024-07-20 22:15:00,closed,209490.21,706
8795,,15716608,saving,2024-07-25 10:27:00,closed,0.0,651
8796,,15690670,current,2024-07-18 16:45:00,inactive,0.0,720
8797,,15630466,business,2024-07-26 21:43:00,inactive,0.0,797
8798,,15630349,business,2024-07-03 5:10:00,inactive,0.0,543
8799,,15803801,saving,2024-07-13 5:22:00,closed,0.0,454
8800,,15647890,saving,2024-07-05 0:50:00,inactive,149405.18,691
8801,,15606115,business,2024-07-23 20:12:00,closed,191665.21,510
8802,,15714642,saving,2024-07-23 3:07:00,inactive,0.0,792
8803,,15741181,saving,2024-07-01 2:06:00,active,135071.12,721
8804,,15773973,current,2024-07-11 22:24:00,closed,0.0,765
8805,,15758546,business,2024-07-02 3:02:00,inactive,0.0,850
8806,,15598940,current,2024-07-01 3:48:00,inactive,181804.34,681
8807,,15669783,saving,2024-07-30 4:19:00,inactive,47020.65,586
8808,,15624993,business,2024-07-13 4:37:00,inactive,128518.98,753
8809,,15760568,saving,2024-07-13 8:04:00,closed,142658.04,593
8810,,15699047,saving,2024-07-26 7:45:00,closed,120150.39,674
8811,,15616168,saving,2024-07-15 20:24:00,inactive,81905.95,610
8812,,15773146,business,2024-07-04 7:55:00,active,137998.2,652
8813,,15770375,current,2024-07-22 10:29:00,active,123126.29,850
8814,,15589725,saving,2024-07-11 4:42:00,inactive,0.0,740
8815,,15710034,business,2024-07-25 21:35:00,inactive,135645.29,637
8816,,15800806,business,2024-07-01 21:17:00,active,122449.31,685
8817,,15570485,business,2024-07-06 2:12:00,inactive,161766.87,558
8818,,15575391,current,2024-07-17 12:28:00,inactive,0.0,677
8819,,15790750,saving,2024-07-15 8:54:00,inactive,123187.51,592
8820,,15714832,saving,2024-07-22 12:32:00,inactive,150956.71,652
8821,,15619953,current,2024-07-21 22:54:00,inactive,105021.28,662
8822,,15673929,current,2024-07-01 7:01:00,active,0.0,543
8823,,15578835,current,2024-07-17 11:55:00,closed,133204.91,675
8824,,15752388,business,2024-07-18 2:14:00,closed,0.0,643
8825,,15797081,saving,2024-07-22 0:34:00,closed,115488.52,611
8826,,15570194,current,2024-07-23 18:29:00,closed,0.0,412
8827,,15580149,saving,2024-07-01 19:28:00,active,0.0,638
8828,,15777708,current,2024-07-12 7:06:00,inactive,0.0,824
8829,,15769955,saving,2024-07-23 17:12:00,closed,0.0,683
8830,,15810444,business,2024-07-17 19:03:00,active,130565.02,562
8831,,15645593,saving,2024-07-16 2:44:00,inactive,91328.71,599
8832,,15765345,current,2024-07-24 8:46:00,closed,0.0,753
8833,,15760873,saving,2024-07-17 10:37:00,closed,81310.34,594
8834,,15794178,saving,2024-07-27 0:53:00,active,107136.6,657
8835,,15589361,saving,2024-07-15 18:21:00,closed,0.0,716
8836,,15662483,current,2024-07-15 22:49:00,active,0.0,850
8837,,15809736,saving,2024-07-08 19:17:00,closed,0.0,664
8838,,15731148,business,2024-07-03 17:00:00,inactive,108477.49,558
8839,,15774328,saving,2024-07-22 5:34:00,closed,144757.97,606
8840,,15646969,business,2024-07-08 3:46:00,inactive,0.0,776
8841,,15718769,saving,2024-07-13 22:26:00,closed,113110.26,557
8842,,15610226,saving,2024-07-27 2:13:00,inactive,106414.57,614
8843,,15616270,business,2024-07-07 16:38:00,closed,106920.91,620
8844,,15790717,saving,2024-07-27 14:18:00,closed,0.0,695
8845,,15635703,business,2024-07-03 3:16:00,inactive,131513.26,729
8846,,15616365,saving,2024-07-22 22:39:00,closed,0.0,571
8847,,15630244,saving,2024-07-11 4:52:00,closed,134320.23,457
8848,,15734714,business,2024-07-25 3:15:00,inactive,79715.36,559
8849,,15721433,business,2024-07-21 19:04:00,closed,74306.19,664
8850,,15590201,current,2024-07-13 22:40:00,active,0.0,500
8851,,15590828,current,2024-07-13 13:28:00,closed,126428.38,782
8852,,15752097,business,2024-07-22 3:45:00,inactive,99640.89,708
8853,,15800031,business,2024-07-18 20:22:00,inactive,66338.68,681
8854,,15630857,business,2024-07-20 0:01:00,active,0.0,674
8855,,15689953,saving,2024-07-02 14:35:00,active,128226.37,697
8856,,15759733,business,2024-07-01 7:03:00,closed,0.0,774
8857,,15810826,saving,2024-07-22 3:27:00,closed,0.0,624
8858,,15668009,business,2024-07-15 20:28:00,active,0.0,747
8859,,15743456,business,2024-07-29 8:10:00,closed,0.0,715
8860,,15725762,business,2024-07-16 21:09:00,inactive,122168.65,808
8861,,15761713,current,2024-07-19 8:40:00,active,178074.33,678
8862,,15769246,saving,2024-07-12 11:19:00,closed,135078.41,813
8863,,15781129,current,2024-07-02 23:03:00,closed,69434.4,687
8864,,15599124,saving,2024-07-17 16:19:00,active,0.0,832
8865,,15639004,saving,2024-07-14 6:20:00,inactive,0.0,668
8866,,15810995,business,2024-07-22 13:07:00,active,122726.56,526
8867,,15653773,business,2024-07-26 5:35:00,closed,164496.99,457
8868,,15708357,current,2024-07-23 2:39:00,inactive,0.0,649
8869,,15733597,saving,2024-07-19 8:42:00,inactive,150219.41,669
8870,,15789560,business,2024-07-18 23:23:00,active,187534.79,668
8871,,15699524,saving,2024-07-04 15:38:00,inactive,0.0,466
8872,,15626475,current,2024-07-11 0:33:00,active,0.0,685
8873,,15810839,current,2024-07-24 1:22:00,closed,103108.17,610
8874,,15684318,current,2024-07-03 10:56:00,active,96486.57,582
8875,,15768120,saving,2024-07-03 18:35:00,inactive,90560.48,702
8876,,15712807,business,2024-07-04 23:50:00,inactive,131764.96,556
8877,,15696371,current,2024-07-25 7:13:00,active,92476.88,812
8878,,15675794,current,2024-07-24 15:33:00,inactive,152076.93,645
8879,,15774277,current,2024-07-06 18:33:00,inactive,0.0,809
8880,,15603764,current,2024-07-20 16:39:00,inactive,0.0,560
8881,,15618647,business,2024-07-08 22:10:00,inactive,43504.42,744
8882,,15614643,current,2024-07-19 21:39:00,inactive,0.0,731
8883,,15707696,business,2024-07-17 22:26:00,inactive,0.0,471
8884,,15749583,business,2024-07-20 21:55:00,active,93569.86,686
8885,,15815125,current,2024-07-10 5:44:00,active,102486.21,668
8886,,15779620,saving,2024-07-30 18:35:00,active,0.0,575
8887,,15768233,current,2024-07-24 14:32:00,closed,114346.3,435
8888,,15637788,business,2024-07-01 11:51:00,active,110203.77,743
8889,,15777046,business,2024-07-02 21:00:00,closed,128362.59,580
8890,,15788723,saving,2024-07-24 16:57:00,closed,143888.22,599
8891,,15790489,current,2024-07-16 7:01:00,closed,170600.78,534
8892,,15739476,saving,2024-07-05 8:26:00,closed,0.0,680
8893,,15612670,current,2024-07-22 0:59:00,active,0.0,631
8894,,15631222,business,2024-07-20 3:06:00,inactive,75339.64,485
8895,,15658972,business,2024-07-10 14:36:00,inactive,122038.34,699
8896,,15724691,saving,2024-07-06 5:35:00,inactive,0.0,712
8897,,15740442,saving,2024-07-04 10:06:00,inactive,186825.57,603
8898,,15760427,saving,2024-07-08 6:41:00,active,124788.18,850
8899,,15677939,business,2024-07-19 13:23:00,inactive,0.0,584
8900,,15611599,business,2024-07-25 16:37:00,active,0.0,604
8901,,15633474,saving,2024-07-03 20:08:00,inactive,138553.57,586
8902,,15671973,business,2024-07-17 6:26:00,inactive,0.0,467
8903,,15790019,saving,2024-07-06 19:29:00,inactive,105387.89,520
8904,,15737735,business,2024-07-21 18:22:00,active,95053.1,683
8905,,15661745,saving,2024-07-08 2:40:00,inactive,0.0,557
8906,,15797065,business,2024-07-06 1:30:00,closed,0.0,613
8907,,15710671,current,2024-07-15 22:51:00,inactive,137361.96,786
8908,,15656522,saving,2024-07-11 4:51:00,closed,158537.42,593
8909,,15705085,saving,2024-07-05 15:40:00,active,0.0,670
8910,,15744873,saving,2024-07-18 16:30:00,inactive,143595.87,657
8911,,15781914,saving,2024-07-26 2:27:00,active,169947.41,718
8912,,15637354,business,2024-07-21 2:10:00,active,148167.83,623
8913,,15717307,saving,2024-07-30 22:36:00,inactive,0.0,496
8914,,15746695,business,2024-07-14 1:26:00,active,48023.83,429
8915,,15804962,business,2024-07-01 17:22:00,inactive,155655.46,606
8916,,15665378,current,2024-07-03 4:57:00,closed,0.0,499
8917,,15757865,current,2024-07-24 17:07:00,inactive,0.0,642
8918,,15578787,saving,2024-07-11 4:49:00,inactive,0.0,641
8919,,15794323,saving,2024-07-12 17:52:00,inactive,121240.76,673
8920,,15697546,current,2024-07-16 5:58:00,active,0.0,570
8921,,15629519,business,2024-07-17 0:31:00,closed,0.0,472
8922,,15624703,current,2024-07-23 18:17:00,inactive,129847.75,550
8923,,15570002,business,2024-07-01 17:03:00,closed,118772.71,625
8924,,15808566,business,2024-07-02 21:22:00,active,0.0,516
8925,,15805463,business,2024-07-13 1:54:00,inactive,105163.88,682
8926,,15709136,saving,2024-07-03 4:00:00,inactive,0.0,620
8927,,15801605,saving,2024-07-14 13:02:00,inactive,0.0,626
8928,,15567855,business,2024-07-07 0:38:00,closed,0.0,623
8929,,15675141,saving,2024-07-14 0:37:00,closed,93934.63,569
8930,,15665759,current,2024-07-17 5:25:00,closed,117866.92,724
8931,,15761487,saving,2024-07-20 11:12:00,active,0.0,678
8932,,15700394,saving,2024-07-14 9:56:00,inactive,122857.46,713
8933,,15631162,saving,2024-07-29 5:29:00,closed,0.0,631
8934,,15630641,business,2024-07-28 6:26:00,inactive,127103.97,846
8935,,15585066,saving,2024-07-02 1:22:00,active,0.0,660
8936,,15722991,saving,2024-07-05 7:26:00,closed,96402.96,567
8937,,15737404,business,2024-07-13 15:03:00,active,132512.26,731
8938,,15722409,saving,2024-07-15 0:33:00,active,107604.66,693
8939,,15806420,business,2024-07-07 17:51:00,closed,0.0,772
8940,,15658148,business,2024-07-23 9:20:00,closed,0.0,657
8941,,15810660,business,2024-07-04 19:32:00,active,120875.23,774
8942,,15709780,current,2024-07-24 6:43:00,closed,71786.9,667
8943,,15727350,current,2024-07-29 0:57:00,closed,113143.12,516
8944,,15752312,business,2024-07-25 2:37:00,closed,150777.72,551
8945,,15616745,current,2024-07-22 1:16:00,inactive,174894.53,542
8946,,15572294,current,2024-07-30 15:02:00,closed,0.0,623
8947,,15674110,business,2024-07-10 2:23:00,active,160416.56,701
8948,,15662501,business,2024-07-22 7:05:00,active,91246.53,583
8949,,15649239,saving,2024-07-07 1:32:00,closed,0.0,731
8950,,15700424,saving,2024-07-02 5:50:00,inactive,0.0,461
8951,,15636388,saving,2024-07-16 1:08:00,closed,98775.23,702
8952,,15713975,current,2024-07-06 0:44:00,closed,139756.12,565
8953,,15592925,business,2024-07-12 8:24:00,active,177626.77,711
8954,,15581626,business,2024-07-11 10:08:00,closed,0.0,664
8955,,15641319,saving,2024-07-20 1:26:00,closed,0.0,518
8956,,15723481,current,2024-07-01 23:44:00,inactive,0.0,728
8957,,15787825,saving,2024-07-13 1:25:00,closed,152496.82,585
8958,,15710726,business,2024-07-16 6:56:00,inactive,0.0,573
8959,,15627195,business,2024-07-13 22:06:00,closed,112930.28,568
8960,,15657957,business,2024-07-15 3:51:00,active,113674.2,602
8961,,15676117,saving,2024-07-23 12:01:00,closed,0.0,603
8962,,15607874,current,2024-07-12 20:50:00,active,144450.58,687
8963,,15796993,saving,2024-07-26 14:10:00,closed,171236.3,741
8964,,15649858,business,2024-07-29 21:19:00,active,96776.49,469
8965,,15811032,saving,2024-07-20 0:08:00,active,145984.92,477
8966,,15679963,saving,2024-07-08 21:05:00,closed,96353.8,737
8967,,15579131,current,2024-07-01 15:52:00,active,0.0,835
8968,,15572428,current,2024-07-12 6:31:00,inactive,115777.23,717
8969,,15622461,business,2024-07-24 6:07:00,active,122822.0,562
8970,,15636105,current,2024-07-21 12:57:00,active,0.0,758
8971,,15583849,saving,2024-07-09 18:12:00,inactive,0.0,408
8972,,15718780,saving,2024-07-07 22:01:00,active,79450.09,650
8973,,15739271,saving,2024-07-21 12:31:00,inactive,122394.0,582
8974,,15697129,saving,2024-07-01 18:32:00,inactive,0.0,706
8975,,15763415,business,2024-07-22 23:31:00,active,134378.89,567
8976,,15796617,current,2024-07-26 8:26:00,active,0.0,720
8977,,15626628,business,2024-07-06 0:07:00,active,88161.85,631
8978,,15765857,business,2024-07-01 10:50:00,inactive,142412.13,623
8979,,15742511,saving,2024-07-06 2:16:00,active,121030.9,514
8980,,15786433,current,2024-07-10 2:10:00,closed,165982.43,650
8981,,15685805,current,2024-07-15 11:10:00,inactive,0.0,673
8982,,15627971,current,2024-07-01 23:56:00,inactive,206663.75,504
8983,,15783025,current,2024-07-04 13:35:00,inactive,94661.53,723
8984,,15726289,business,2024-07-27 10:21:00,inactive,174400.36,645
8985,,15802118,saving,2024-07-01 7:31:00,closed,123428.69,664
8986,,15607990,saving,2024-07-05 5:43:00,active,175735.5,760
8987,,15695932,current,2024-07-08 2:43:00,closed,78381.13,766
8988,,15812279,business,2024-07-21 9:58:00,active,115345.86,634
8989,,15687558,business,2024-07-08 20:26:00,active,118613.34,640
8990,,15729065,current,2024-07-07 6:16:00,closed,109960.06,784
8991,,15698902,business,2024-07-02 10:16:00,inactive,142703.4,547
8992,,15570192,current,2024-07-29 21:55:00,closed,121729.42,608
8993,,15809265,business,2024-07-10 16:10:00,active,0.0,547
8994,,15745201,current,2024-07-06 20:17:00,inactive,139496.35,612
8995,,15580623,current,2024-07-04 1:13:00,closed,0.0,573
8996,,15578156,current,2024-07-22 23:54:00,closed,138521.83,615
8997,,15631063,saving,2024-07-18 9:26:00,closed,0.0,710
8998,,15692577,business,2024-07-16 18:48:00,closed,83727.68,674
8999,,15810910,current,2024-07-30 12:25:00,active,0.0,702
9000,,15723217,saving,2024-07-18 22:32:00,active,0.0,616
9001,,15733111,current,2024-07-16 5:53:00,inactive,124179.3,688
9002,,15610727,saving,2024-07-06 12:26:00,active,128829.25,605
9003,,15792720,current,2024-07-16 0:37:00,inactive,171490.78,676
9004,,15723153,current,2024-07-05 20:27:00,inactive,0.0,708
9005,,15802823,saving,2024-07-15 14:26:00,active,0.0,745
9006,,15756118,saving,2024-07-30 23:17:00,closed,0.0,661
9007,,15684934,business,2024-07-30 19:58:00,inactive,0.0,726
9008,,15776936,saving,2024-07-19 23:34:00,active,160818.08,475
9009,,15729087,business,2024-07-02 21:54:00,active,156367.6,751
9010,,15786463,current,2024-07-10 22:00:00,active,121669.93,645
9011,,15717498,saving,2024-07-22 7:06:00,closed,133970.22,775
9012,,15718406,saving,2024-07-29 11:32:00,active,0.0,540
9013,,15799468,current,2024-07-09 22:38:00,closed,96127.27,591
9014,,15626383,current,2024-07-03 8:24:00,closed,121907.97,596
9015,,15597385,business,2024-07-22 10:17:00,inactive,0.0,573
9016,,15570271,saving,2024-07-05 17:23:00,closed,0.0,577
9017,,15690330,saving,2024-07-25 4:05:00,closed,77701.64,830
9018,,15680611,business,2024-07-19 21:12:00,inactive,0.0,663
9019,,15810227,current,2024-07-16 22:36:00,inactive,0.0,421
9020,,15807194,saving,2024-07-16 8:50:00,closed,113922.44,718
9021,,15712199,current,2024-07-04 7:54:00,inactive,183997.7,655
9022,,15694995,saving,2024-07-20 17:51:00,active,0.0,712
9023,,15723400,saving,2024-07-11 21:48:00,active,0.0,663
9024,,15654772,current,2024-07-17 15:09:00,active,89799.46,640
9025,,15574743,saving,2024-07-13 3:44:00,inactive,0.0,577
9026,,15807593,business,2024-07-13 19:15:00,active,85660.96,546
9027,,15686718,current,2024-07-07 4:54:00,active,115569.21,802
9028,,15695299,saving,2024-07-15 21:18:00,closed,81828.22,590
9029,,15722701,saving,2024-07-11 17:35:00,closed,132694.73,594
9030,,15799635,saving,2024-07-17 23:27:00,closed,108867.0,577
9031,,15742323,business,2024-07-29 23:54:00,closed,0.0,541
9032,,15658435,business,2024-07-21 7:23:00,closed,0.0,781
9033,,15586029,business,2024-07-18 0:42:00,inactive,96152.68,806
9034,,15772337,business,2024-07-16 16:37:00,active,153855.52,723
