,transaction_id,customer_id,fraud_id,fraud_flag,froud_type,detection_method,detection_date
7357,399,15570947,4995,normal,Rapid Withdrawals,Rule-Based,
7358,399,15797767,4995,normal,New Device Activity,ML,
7359,399,15731989,4995,normal,Velocity Fraud,Rule-Based,
7360,399,15591035,4995,fraud,Unusual Location,Rule-Based,
7361,399,15586479,4995,normal,Money Laundering,Rule-Based,
7362,399,15605872,4995,fraud,Money Laundering,ML,
7363,399,15666012,4995,normal,Phishing Attack,ML,
7364,399,15641733,4995,fraud,New Device Activity,Rule-Based,
7365,399,15593178,4995,normal,Money Laundering,Rule-Based,
7366,399,15649183,4995,fraud,Identity Theft,ML,
7367,399,15736399,4995,normal,Account Takeover,ML,
7368,399,15751137,4995,normal,Suspicious Login,ML,
7369,399,15757188,4995,fraud,Velocity Fraud,Rule-Based,
7370,399,15726167,4995,fraud,Multiple Transactions In Short Time,Rule-Based,
7371,399,15624850,4995,fraud,Smurfing,ML,
7372,399,15717700,4995,fraud,Rapid Withdrawals,ML,
7373,399,15716347,4995,fraud,Rapid Withdrawals,Rule-Based,
7374,399,15696287,4995,fraud,Identity Theft,ML,
7375,399,15638871,4995,fraud,Duplicate Transaction,ML,
7376,399,15765093,4995,fraud,New Device Activity,Rule-Based,
7377,399,15592999,4995,fraud,Velocity Fraud,Rule-Based,
7378,399,15641715,4995,normal,High Amount Transaction,ML,
7379,399,15607746,4995,normal,Account Takeover,Rule-Based,
7380,399,15625311,4995,fraud,Unusual Time,Rule-Based,
7381,399,15573077,4995,fraud,Identity Theft,Rule-Based,
7382,399,15735106,4995,fraud,Unusual Time,ML,
7383,399,15672912,4995,fraud,New Device Activity,Rule-Based,
7384,399,15589881,4995,fraud,Card Not Present,ML,
7385,399,15660144,4995,normal,Suspicious Login,ML,
7386,399,15664083,4995,fraud,Phishing Attack,Rule-Based,
7387,399,15690898,4995,normal,Unusual Location,ML,
7388,399,15808023,4995,fraud,Multiple Transactions In Short Time,Rule-Based,
7389,399,15676909,4995,fraud,Velocity Fraud,ML,
7390,399,15764922,4995,fraud,Account Takeover,Rule-Based,
7391,399,15766734,4995,fraud,Phishing Attack,Rule-Based,
7392,399,15795079,4995,normal,Identity Theft,ML,
7393,399,15757434,4995,fraud,Phishing Attack,Rule-Based,
7394,399,15673747,4995,normal,Rapid Withdrawals,Rule-Based,
7395,399,15808386,4995,fraud,Smurfing,Rule-Based,
7396,399,15603565,4995,normal,New Device Activity,ML,
7397,399,15744044,4995,normal,New Device Activity,Rule-Based,
7398,399,15577771,4995,fraud,Unusual Location,ML,
7399,399,15769548,4995,normal,Rapid Withdrawals,ML,
7400,399,15802071,4995,normal,Card Not Present,ML,
7401,399,15677395,4995,normal,High Amount Transaction,Rule-Based,
7402,399,15632010,4995,normal,New Device Activity,ML,
7403,399,15779492,4995,fraud,Card Not Present,Rule-Based,
7404,399,15694677,4995,fraud,Unusual Location,Rule-Based,
7405,399,15704315,4995,normal,Duplicate Transaction,ML,
7406,399,15742009,4995,normal,Smurfing,ML,
7407,399,15766663,4995,normal,New Device Activity,ML,
7408,399,15742297,4995,fraud,Identity Theft,Rule-Based,
7409,399,15688059,4995,normal,Rapid Withdrawals,Rule-Based,
7410,399,15752344,4995,fraud,Unusual Time,ML,
7411,399,15698749,4995,fraud,New Device Activity,ML,
7412,399,15631693,4995,normal,Unusual Location,Rule-Based,
7413,399,15604536,4995,normal,Smurfing,Rule-Based,
7414,399,15802869,4995,normal,High Amount Transaction,ML,
7415,399,15635598,4995,fraud,High Amount Transaction,Rule-Based,
7416,399,15592326,4995,fraud,Unusual Time,Rule-Based,
7417,399,15736533,4995,fraud,Account Takeover,ML,
7418,399,15647191,4995,fraud,Duplicate Transaction,ML,
7419,399,15622507,4995,normal,Unusual Location,ML,
7420,399,15765487,4995,fraud,Suspicious Login,Rule-Based,
7421,399,15646521,4995,normal,High Amount Transaction,Rule-Based,
7422,399,15746258,4995,normal,Unusual Location,ML,
7423,399,15692430,4995,fraud,Suspicious Login,ML,
7424,399,15625501,4995,normal,Multiple Transactions In Short Time,ML,
7425,399,15640521,4995,normal,Account Takeover,Rule-Based,
7426,399,15790630,4995,normal,Suspicious Login,ML,
7427,399,15664720,4995,normal,Money Laundering,Rule-Based,
7428,399,15750055,4995,normal,Unusual Time,ML,
7429,399,15644878,4995,fraud,Money Laundering,ML,
7430,399,15754578,4995,fraud,Unusual Time,Rule-Based,
7431,399,15705379,4995,fraud,Unusual Time,Rule-Based,
7432,399,15761047,4995,normal,Velocity Fraud,ML,
7433,399,15671293,4995,normal,Rapid Withdrawals,ML,
7434,399,15687527,4995,fraud,Identity Theft,Rule-Based,
7435,399,15647898,4995,normal,Multiple Transactions In Short Time,Rule-Based,
7436,399,15671534,4995,fraud,Unusual Time,Rule-Based,
7437,399,15591248,4995,normal,New Device Activity,ML,
7438,399,15676156,4995,normal,Multiple Transactions In Short Time,ML,
7439,399,15812918,4995,normal,Multiple Transactions In Short Time,Rule-Based,
7440,399,15604130,4995,normal,Identity Theft,ML,
7441,399,15700549,4995,normal,Unusual Time,ML,
7442,399,15715519,4995,normal,Unusual Location,ML,
7443,399,15707042,4995,fraud,Smurfing,ML,
7444,399,15605276,4995,fraud,Unusual Location,ML,
7445,399,15630592,4995,fraud,Velocity Fraud,ML,
7446,399,15636626,4995,normal,Account Takeover,ML,
7447,399,15740411,4995,fraud,Smurfing,ML,
7448,399,15593834,4995,normal,Account Takeover,Rule-Based,
7449,399,15804235,4995,normal,Smurfing,Rule-Based,
7450,399,15679801,4995,fraud,Account Takeover,Rule-Based,
7451,399,15673907,4995,normal,Velocity Fraud,Rule-Based,
7452,399,15636562,4995,normal,Unusual Location,ML,
7453,399,15702571,4995,normal,Velocity Fraud,ML,
7454,399,15627365,4995,fraud,Unusual Location,Rule-Based,
7455,399,15748499,4995,fraud,Phishing Attack,Rule-Based,
7456,399,15598614,4995,fraud,High Amount Transaction,ML,
7457,399,15668889,4995,fraud,Account Takeover,Rule-Based,
7458,399,15800049,4995,normal,Unusual Location,ML,
7459,399,15583724,4995,normal,Suspicious Login,ML,
7460,399,15622083,4995,normal,Unusual Time,ML,
7461,399,15645571,4995,fraud,Account Takeover,Rule-Based,
7462,399,15598266,4995,normal,Card Not Present,ML,
7463,399,15667934,4995,normal,Suspicious Login,Rule-Based,
7464,399,15569682,4995,fraud,New Device Activity,ML,
7465,399,15772941,4995,normal,Rapid Withdrawals,ML,
7466,399,15586174,4995,normal,Velocity Fraud,ML,
7467,399,15803682,4995,normal,Velocity Fraud,Rule-Based,
7468,399,15627328,4995,fraud,Suspicious Login,ML,
7469,399,15717065,4995,normal,Suspicious Login,ML,
7470,399,15602456,4995,fraud,Unusual Location,Rule-Based,
7471,399,15721569,4995,normal,Money Laundering,Rule-Based,
7472,399,15573798,4995,fraud,New Device Activity,Rule-Based,
7473,399,15638272,4995,fraud,Duplicate Transaction,ML,
7474,399,15799859,4995,normal,Identity Theft,ML,
7475,399,15599152,4995,fraud,Phishing Attack,Rule-Based,
7476,399,15737909,4995,fraud,Suspicious Login,Rule-Based,
7477,399,15646190,4995,normal,Duplicate Transaction,ML,
7478,399,15711249,4995,normal,Money Laundering,Rule-Based,
7479,399,15671987,4995,fraud,Unusual Time,ML,
7480,399,15812766,4995,fraud,Smurfing,ML,
7481,399,15778589,4995,normal,Velocity Fraud,ML,
7482,399,15750104,4995,normal,Unusual Time,Rule-Based,
7483,399,15784526,4995,fraud,Multiple Transactions In Short Time,ML,
7484,399,15646563,4995,fraud,Multiple Transactions In Short Time,Rule-Based,
7485,399,15744423,4995,normal,High Amount Transaction,ML,
7486,399,15593694,4995,fraud,Phishing Attack,ML,
7487,399,15785367,4995,normal,Velocity Fraud,ML,
7488,399,15687765,4995,fraud,Smurfing,ML,
7489,399,15789014,4995,normal,Account Takeover,ML,
7490,399,15703177,4995,fraud,Unusual Time,ML,
7491,399,15660263,4995,fraud,Identity Theft,Rule-Based,
7492,399,15776545,4995,normal,High Amount Transaction,Rule-Based,
7493,399,15683276,4995,fraud,High Amount Transaction,Rule-Based,
7494,399,15599272,4995,fraud,Smurfing,Rule-Based,
7495,399,15589541,4995,normal,Unusual Time,ML,
7496,399,15608804,4995,normal,Account Takeover,ML,
7497,399,15645820,4995,fraud,Unusual Time,ML,
7498,399,15659031,4995,normal,Smurfing,Rule-Based,
7499,399,15790113,4995,normal,New Device Activity,Rule-Based,
7500,399,15652289,4995,normal,Smurfing,ML,
7501,399,15605341,4995,fraud,High Amount Transaction,ML,
7502,399,15697844,4995,fraud,Account Takeover,ML,
7503,399,15652048,4995,normal,Duplicate Transaction,Rule-Based,
7504,399,15587038,4995,fraud,Smurfing,Rule-Based,
7505,399,15660528,4995,fraud,Account Takeover,Rule-Based,
7506,399,15700300,4995,fraud,Identity Theft,ML,
7507,399,15642001,4995,normal,Rapid Withdrawals,Rule-Based,
7508,399,15580366,4995,fraud,Money Laundering,ML,
7509,399,15657228,4995,fraud,Suspicious Login,Rule-Based,
7510,399,15729377,4995,fraud,Phishing Attack,Rule-Based,
7511,399,15686913,4995,normal,Phishing Attack,ML,
7512,399,15631267,4995,fraud,Identity Theft,ML,
7513,399,15632275,4995,fraud,Identity Theft,Rule-Based,
7514,399,15715907,4995,fraud,Unusual Time,ML,
7515,399,15764841,4995,fraud,Phishing Attack,ML,
7516,399,15748649,4995,fraud,Phishing Attack,Rule-Based,
7517,399,15771409,4995,normal,Card Not Present,ML,
7518,399,15779207,4995,fraud,Suspicious Login,ML,
7519,399,15814116,4995,normal,New Device Activity,Rule-Based,
7520,399,15665087,4995,fraud,New Device Activity,Rule-Based,
7521,399,15611189,4995,fraud,Rapid Withdrawals,ML,
7522,399,15729718,4995,normal,Duplicate Transaction,ML,
7523,399,15733602,4995,normal,Duplicate Transaction,Rule-Based,
7524,399,15620103,4995,normal,Account Takeover,ML,
7525,399,15770406,4995,fraud,Phishing Attack,Rule-Based,
7526,399,15800554,4995,normal,Phishing Attack,ML,
7527,399,15611409,4995,normal,Identity Theft,ML,
7528,399,15646535,4995,fraud,Multiple Transactions In Short Time,ML,
7529,399,15575430,4995,fraud,Identity Theft,ML,
7530,399,15711299,4995,fraud,Multiple Transactions In Short Time,Rule-Based,
7531,399,15642063,4995,fraud,Velocity Fraud,ML,
7532,399,15706602,4995,fraud,New Device Activity,Rule-Based,
7533,399,15592773,4995,fraud,Suspicious Login,ML,
7534,399,15786539,4995,fraud,Suspicious Login,ML,
7535,399,15737542,4995,fraud,Phishing Attack,ML,
7536,399,15590234,4995,normal,Velocity Fraud,ML,
7537,399,15773776,4995,fraud,Duplicate Transaction,ML,
7538,399,15728082,4995,fraud,Account Takeover,ML,
7539,399,15609987,4995,fraud,Unusual Time,ML,
7540,399,15735330,4995,normal,Unusual Time,ML,
7541,399,15649430,4995,fraud,Account Takeover,ML,
7542,399,15768777,4995,fraud,Card Not Present,ML,
7543,399,15777893,4995,normal,Phishing Attack,ML,
7544,399,15791326,4995,normal,Multiple Transactions In Short Time,Rule-Based,
7545,399,15615176,4995,fraud,Smurfing,Rule-Based,
7546,399,15735221,4995,fraud,Duplicate Transaction,Rule-Based,
7547,399,15617991,4995,fraud,Velocity Fraud,Rule-Based,
7548,399,15658504,4995,normal,Account Takeover,ML,
7549,399,15785705,4995,fraud,High Amount Transaction,Rule-Based,
7550,399,15801817,4995,fraud,New Device Activity,ML,
7551,399,15752578,4995,fraud,Card Not Present,Rule-Based,
7552,399,15781574,4995,normal,Unusual Location,Rule-Based,
7553,399,15792107,4995,normal,Identity Theft,ML,
7554,399,15569917,4995,fraud,Velocity Fraud,Rule-Based,
7555,399,15721504,4995,fraud,Card Not Present,ML,
7556,399,15757306,4995,fraud,Card Not Present,Rule-Based,
7557,399,15647295,4995,fraud,Card Not Present,ML,
7558,399,15642098,4995,normal,Rapid Withdrawals,Rule-Based,
7559,399,15696120,4995,normal,Identity Theft,Rule-Based,
7560,399,15675176,4995,fraud,Identity Theft,ML,
7561,399,15700046,4995,fraud,Phishing Attack,ML,
7562,399,15782089,4995,fraud,New Device Activity,ML,
7563,399,15706394,4995,normal,Unusual Time,ML,
7564,399,15759387,4995,normal,Rapid Withdrawals,Rule-Based,
7565,399,15623369,4995,fraud,Velocity Fraud,ML,
7566,399,15732943,4995,normal,Smurfing,ML,
7567,399,15750545,4995,normal,New Device Activity,ML,
7568,399,15809909,4995,fraud,Duplicate Transaction,Rule-Based,
7569,399,15642448,4995,normal,Multiple Transactions In Short Time,Rule-Based,
7570,399,15791944,4995,fraud,Unusual Time,Rule-Based,
7571,399,15768342,4995,normal,Account Takeover,ML,
7572,399,15567919,4995,fraud,Multiple Transactions In Short Time,Rule-Based,
7573,399,15674750,4995,normal,Unusual Time,ML,
7574,399,15778345,4995,fraud,Account Takeover,ML,
7575,399,15687634,4995,normal,Money Laundering,Rule-Based,
7576,399,15666096,4995,fraud,Account Takeover,Rule-Based,
7577,399,15581700,4995,fraud,High Amount Transaction,ML,
7578,399,15656417,4995,fraud,Velocity Fraud,ML,
7579,399,15649101,4995,fraud,Account Takeover,ML,
7580,399,15781975,4995,normal,Smurfing,ML,
7581,399,15700511,4995,fraud,Identity Theft,Rule-Based,
7582,399,15770255,4995,fraud,High Amount Transaction,ML,
7583,399,15643574,4995,fraud,Duplicate Transaction,ML,
7584,399,15595010,4995,fraud,Suspicious Login,ML,
7585,399,15580579,4995,normal,Money Laundering,ML,
7586,399,15748532,4995,normal,New Device Activity,Rule-Based,
7587,399,15773789,4995,fraud,Identity Theft,ML,
7588,399,15600027,4995,fraud,Suspicious Login,Rule-Based,
7589,399,15620832,4995,fraud,Identity Theft,ML,
7590,399,15568819,4995,normal,Account Takeover,Rule-Based,
7591,399,15748691,4995,fraud,Duplicate Transaction,Rule-Based,
7592,399,15583552,4995,normal,High Amount Transaction,Rule-Based,
7593,399,15588019,4995,normal,Card Not Present,ML,
7594,399,15713250,4995,normal,New Device Activity,ML,
7595,399,15569595,4995,fraud,Money Laundering,ML,
7596,399,15794868,4995,normal,Identity Theft,Rule-Based,
7597,399,15576680,4995,normal,Velocity Fraud,ML,
7598,399,15613699,4995,normal,Money Laundering,ML,
7599,399,15609758,4995,normal,High Amount Transaction,Rule-Based,
7600,399,15762392,4995,normal,Money Laundering,ML,
7601,399,15693382,4995,normal,Multiple Transactions In Short Time,Rule-Based,
7602,399,15791769,4995,fraud,Identity Theft,Rule-Based,
7603,399,15712483,4995,normal,High Amount Transaction,ML,
7604,399,15636454,4995,normal,High Amount Transaction,ML,
7605,399,15710138,4995,fraud,Multiple Transactions In Short Time,ML,
7606,399,15571571,4995,fraud,Account Takeover,Rule-Based,
7607,399,15638751,4995,normal,Duplicate Transaction,ML,
7608,399,15598574,4995,normal,Velocity Fraud,ML,
7609,399,15796787,4995,fraud,Money Laundering,ML,
7610,399,15615670,4995,normal,Smurfing,ML,
7611,399,15705506,4995,fraud,Money Laundering,ML,
7612,399,15599535,4995,normal,Account Takeover,Rule-Based,
7613,399,15768449,4995,normal,Account Takeover,ML,
7614,399,15725002,4995,fraud,Phishing Attack,Rule-Based,
7615,399,15611682,4995,normal,Rapid Withdrawals,ML,
7616,399,15749964,4995,normal,Unusual Location,ML,
7617,399,15678779,4995,fraud,High Amount Transaction,ML,
7618,399,15752601,4995,normal,Velocity Fraud,Rule-Based,
7619,399,15758477,4995,normal,Money Laundering,ML,
7620,399,15629133,4995,normal,Multiple Transactions In Short Time,Rule-Based,
7621,399,15604963,4995,fraud,Duplicate Transaction,ML,
7622,399,15796413,4995,normal,Suspicious Login,ML,
7623,399,15812470,4995,fraud,Money Laundering,Rule-Based,
7624,399,15587443,4995,normal,Rapid Withdrawals,ML,
7625,399,15689692,4995,fraud,High Amount Transaction,Rule-Based,
7626,399,15779586,4995,fraud,Duplicate Transaction,ML,
7627,399,15667588,4995,normal,High Amount Transaction,ML,
7628,399,15624423,4995,fraud,Money Laundering,ML,
7629,399,15591107,4995,fraud,Suspicious Login,ML,
7630,399,15748986,4995,normal,Money Laundering,ML,
7631,399,15793896,4995,normal,Rapid Withdrawals,ML,
7632,399,15620570,4995,fraud,High Amount Transaction,Rule-Based,
7633,399,15727811,4995,normal,New Device Activity,ML,
7634,399,15707681,4995,normal,New Device Activity,Rule-Based,
7635,399,15702030,4995,normal,Money Laundering,Rule-Based,
7636,399,15673238,4995,fraud,Account Takeover,Rule-Based,
7637,399,15604196,4995,fraud,Velocity Fraud,ML,
7638,399,15769356,4995,normal,Money Laundering,Rule-Based,
7639,399,15665590,4995,fraud,Unusual Time,ML,
7640,399,15572361,4995,fraud,Unusual Time,ML,
7641,399,15667460,4995,normal,Unusual Time,Rule-Based,
7642,399,15654760,4995,normal,Phishing Attack,ML,
7643,399,15632669,4995,normal,Unusual Location,ML,
7644,399,15613673,4995,normal,High Amount Transaction,Rule-Based,
7645,399,15698522,4995,normal,Phishing Attack,Rule-Based,
7646,399,15741633,4995,fraud,Unusual Time,ML,
7647,399,15674583,4995,normal,Multiple Transactions In Short Time,ML,
7648,399,15665374,4995,fraud,Suspicious Login,Rule-Based,
7649,399,15588854,4995,normal,Suspicious Login,ML,
7650,399,15810716,4995,normal,Phishing Attack,ML,
7651,399,15776921,4995,fraud,Unusual Time,ML,
7652,399,15569394,4995,fraud,Smurfing,Rule-Based,
7653,399,15788215,4995,fraud,Identity Theft,Rule-Based,
7654,399,15641007,4995,fraud,Multiple Transactions In Short Time,Rule-Based,
7655,399,15594651,4995,fraud,Money Laundering,ML,
7656,399,15575146,4995,normal,Duplicate Transaction,ML,
7657,399,15608916,4995,fraud,Card Not Present,Rule-Based,
7658,399,15666297,4995,fraud,Phishing Attack,ML,
7659,399,15598586,4995,fraud,Unusual Location,ML,
7660,399,15665014,4995,normal,Account Takeover,ML,
7661,399,15701738,4995,normal,Phishing Attack,ML,
7662,399,15650591,4995,normal,Phishing Attack,ML,
7663,399,15652667,4995,fraud,Unusual Time,Rule-Based,
7664,399,15679622,4995,normal,Phishing Attack,ML,
7665,399,15730150,4995,normal,Phishing Attack,Rule-Based,
7666,399,15813192,4995,fraud,Duplicate Transaction,ML,
7667,399,15606554,4995,normal,Card Not Present,ML,
7668,399,15611794,4995,fraud,Unusual Time,ML,
7669,399,15672357,4995,fraud,Card Not Present,ML,
7670,399,15711759,4995,normal,Velocity Fraud,Rule-Based,
7671,399,15615296,4995,fraud,High Amount Transaction,ML,
7672,399,15699294,4995,normal,Unusual Time,ML,
7673,399,15788634,4995,fraud,Suspicious Login,Rule-Based,
7674,399,15660871,4995,normal,Duplicate Transaction,ML,
7675,399,15618258,4995,fraud,Suspicious Login,Rule-Based,
7676,399,15722535,4995,fraud,Smurfing,ML,
7677,399,15711977,4995,fraud,Account Takeover,ML,
7678,399,15690169,4995,normal,High Amount Transaction,Rule-Based,
7679,399,15790689,4995,normal,Unusual Location,Rule-Based,
7680,399,15665181,4995,normal,New Device Activity,Rule-Based,
7681,399,15633608,4995,normal,Money Laundering,ML,
7682,399,15805261,4995,normal,High Amount Transaction,ML,
7683,399,15740356,4995,normal,Unusual Location,ML,
7684,399,15808223,4995,fraud,Card Not Present,ML,
7685,399,15769980,4995,normal,Card Not Present,Rule-Based,
7686,399,15675450,4995,fraud,High Amount Transaction,Rule-Based,
7687,399,15776494,4995,normal,Smurfing,Rule-Based,
7688,399,15592412,4995,normal,Velocity Fraud,Rule-Based,
7689,399,15777452,4995,fraud,Unusual Location,Rule-Based,
7690,399,15692258,4995,normal,Unusual Time,ML,
7691,399,15791045,4995,fraud,Duplicate Transaction,ML,
7692,399,15807889,4995,fraud,Rapid Withdrawals,ML,
7693,399,15602043,4995,normal,Money Laundering,Rule-Based,
7694,399,15807335,4995,normal,High Amount Transaction,ML,
7695,399,15629985,4995,normal,Identity Theft,ML,
7696,399,15679453,4995,normal,New Device Activity,ML,
7697,399,15637315,4995,fraud,High Amount Transaction,Rule-Based,
7698,399,15691513,4995,fraud,Unusual Time,ML,
7699,399,15622289,4995,normal,Unusual Location,ML,
7700,399,15715184,4995,fraud,Card Not Present,Rule-Based,
7701,399,15702801,4995,normal,Suspicious Login,ML,
7702,399,15719931,4995,fraud,Account Takeover,ML,
7703,399,15806081,4995,normal,Suspicious Login,ML,
7704,399,15796336,4995,normal,Money Laundering,ML,
7705,399,15647306,4995,fraud,Velocity Fraud,Rule-Based,
7706,399,15742369,4995,normal,Multiple Transactions In Short Time,Rule-Based,
7707,399,15655859,4995,normal,Velocity Fraud,ML,
7708,399,15675650,4995,fraud,Rapid Withdrawals,Rule-Based,
7709,399,15574119,4995,normal,Phishing Attack,ML,
7710,399,15754168,4995,normal,Card Not Present,ML,
7711,399,15763029,4995,normal,Card Not Present,ML,
7712,399,15765048,4995,normal,Multiple Transactions In Short Time,ML,
7713,399,15786215,4995,normal,Unusual Location,Rule-Based,
7714,399,15707559,4995,fraud,Phishing Attack,Rule-Based,
7715,399,15582129,4995,normal,Duplicate Transaction,Rule-Based,
7716,399,15687540,4995,fraud,New Device Activity,Rule-Based,
7717,399,15787196,4995,normal,Identity Theft,ML,
7718,399,15670898,4995,normal,High Amount Transaction,Rule-Based,
7719,399,15775433,4995,normal,New Device Activity,Rule-Based,
7720,399,15700693,4995,fraud,Duplicate Transaction,ML,
7721,399,15677955,4995,fraud,Suspicious Login,Rule-Based,
7722,399,15570086,4995,fraud,Money Laundering,ML,
7723,399,15794875,4995,normal,Account Takeover,ML,
7724,399,15673591,4995,normal,High Amount Transaction,Rule-Based,
7725,399,15631756,4995,fraud,Smurfing,ML,
7726,399,15757617,4995,normal,Multiple Transactions In Short Time,Rule-Based,
7727,399,15612729,4995,fraud,Suspicious Login,Rule-Based,
7728,399,15637857,4995,normal,Card Not Present,Rule-Based,
7729,399,15681007,4995,fraud,Card Not Present,Rule-Based,
7730,399,15593622,4995,fraud,Account Takeover,Rule-Based,
7731,399,15629273,4995,normal,Rapid Withdrawals,Rule-Based,
7732,399,15765846,4995,normal,Suspicious Login,ML,
7733,399,15596013,4995,fraud,Rapid Withdrawals,ML,
7734,399,15722473,4995,fraud,Card Not Present,ML,
7735,399,15774936,4995,fraud,Multiple Transactions In Short Time,ML,
7736,399,15685640,4995,fraud,Unusual Location,ML,
7737,399,15566563,4995,fraud,Money Laundering,ML,
7738,399,15768746,4995,fraud,Money Laundering,Rule-Based,
7739,399,15689952,4995,normal,Multiple Transactions In Short Time,ML,
7740,399,15725906,4995,normal,Unusual Time,Rule-Based,
7741,399,15634501,4995,normal,New Device Activity,ML,
7742,399,15571940,4995,fraud,Smurfing,Rule-Based,
7743,399,15741643,4995,fraud,Money Laundering,ML,
7744,399,15806822,4995,fraud,Suspicious Login,ML,
7745,399,15701166,4995,fraud,Suspicious Login,Rule-Based,
7746,399,15718531,4995,normal,Velocity Fraud,ML,
7747,399,15628308,4995,fraud,Duplicate Transaction,Rule-Based,
7748,399,15585287,4995,normal,Money Laundering,ML,
7749,399,15781619,4995,normal,High Amount Transaction,Rule-Based,
7750,399,15805162,4995,normal,Money Laundering,Rule-Based,
7751,399,15588535,4995,fraud,Smurfing,Rule-Based,
7752,399,15775307,4995,normal,Identity Theft,ML,
7753,399,15777616,4995,fraud,Unusual Location,Rule-Based,
7754,399,15692291,4995,normal,Suspicious Login,Rule-Based,
7755,399,15680843,4995,normal,Rapid Withdrawals,Rule-Based,
7756,399,15606232,4995,fraud,Suspicious Login,Rule-Based,
7757,399,15641585,4995,fraud,Unusual Location,Rule-Based,
7758,399,15684358,4995,normal,Multiple Transactions In Short Time,ML,
7759,399,15806389,4995,normal,Unusual Time,Rule-Based,
7760,399,15641860,4995,fraud,Rapid Withdrawals,ML,
7761,399,15814237,4995,fraud,Suspicious Login,Rule-Based,
7762,399,15808780,4995,normal,High Amount Transaction,Rule-Based,
7763,399,15767064,4995,fraud,High Amount Transaction,Rule-Based,
7764,399,15751177,4995,normal,Identity Theft,Rule-Based,
7765,399,15613427,4995,fraud,Smurfing,ML,
7766,399,15647259,4995,fraud,Multiple Transactions In Short Time,Rule-Based,
7767,399,15748660,4995,fraud,Unusual Time,Rule-Based,
7768,399,15726695,4995,fraud,Duplicate Transaction,ML,
7769,399,15757473,4995,normal,Identity Theft,Rule-Based,
7770,399,15809509,4995,normal,Account Takeover,ML,
7771,399,15715512,4995,normal,Unusual Location,ML,
7772,399,15614168,4995,normal,Suspicious Login,ML,
7773,399,15679818,4995,normal,Velocity Fraud,ML,
7774,399,15609928,4995,fraud,Phishing Attack,Rule-Based,
7775,399,15731246,4995,normal,Identity Theft,Rule-Based,
7776,399,15685243,4995,fraud,New Device Activity,ML,
7777,399,15638730,4995,normal,Suspicious Login,Rule-Based,
7778,399,15697034,4995,normal,Card Not Present,Rule-Based,
7779,399,15699225,4995,normal,Duplicate Transaction,ML,
7780,399,15677387,4995,fraud,High Amount Transaction,ML,
7781,399,15759184,4995,fraud,Multiple Transactions In Short Time,Rule-Based,
7782,399,15595991,4995,normal,Duplicate Transaction,ML,
7783,399,15681332,4995,fraud,New Device Activity,Rule-Based,
7784,399,15756299,4995,normal,Unusual Time,ML,
7785,399,15750547,4995,fraud,Account Takeover,Rule-Based,
7786,399,15566380,4995,fraud,Suspicious Login,ML,
7787,399,15675963,4995,normal,Identity Theft,Rule-Based,
7788,399,15674671,4995,fraud,Account Takeover,Rule-Based,
7789,399,15621466,4995,normal,Phishing Attack,Rule-Based,
7790,399,15607176,4995,normal,Rapid Withdrawals,ML,
7791,399,15570299,4995,fraud,Unusual Location,Rule-Based,
7792,399,15613197,4995,fraud,Suspicious Login,ML,
7793,399,15798885,4995,normal,High Amount Transaction,Rule-Based,
7794,399,15714883,4995,normal,Unusual Location,Rule-Based,
7795,399,15604497,4995,normal,Duplicate Transaction,ML,
7796,399,15773949,4995,normal,Card Not Present,ML,
7797,399,15774164,4995,normal,Velocity Fraud,Rule-Based,
7798,399,15774127,4995,fraud,Rapid Withdrawals,ML,
7799,399,15619016,4995,normal,Duplicate Transaction,ML,
7800,399,15795759,4995,normal,Smurfing,Rule-Based,
7801,399,15798844,4995,normal,Unusual Time,Rule-Based,
7802,399,15717962,4995,fraud,Unusual Location,ML,
7803,399,15691504,4995,fraud,Identity Theft,ML,
7804,399,15693893,4995,normal,Account Takeover,ML,
7805,399,15672499,4995,normal,Rapid Withdrawals,ML,
7806,399,15750410,4995,fraud,Account Takeover,ML,
7807,399,15568904,4995,normal,Unusual Location,Rule-Based,
7808,399,15649033,4995,fraud,Velocity Fraud,Rule-Based,
7809,399,15780989,4995,fraud,New Device Activity,Rule-Based,
7810,399,15771059,4995,fraud,Duplicate Transaction,Rule-Based,
7811,399,15687852,4995,normal,Multiple Transactions In Short Time,ML,
7812,399,15695280,4995,fraud,Unusual Time,ML,
7813,399,15592751,4995,normal,Unusual Time,Rule-Based,
7814,399,15598338,4995,normal,Phishing Attack,Rule-Based,
7815,399,15735784,4995,fraud,Account Takeover,Rule-Based,
7816,399,15629128,4995,fraud,Money Laundering,ML,
7817,399,15642870,4995,fraud,Card Not Present,Rule-Based,
7818,399,15637977,4995,fraud,Smurfing,Rule-Based,
7819,399,15600792,4995,fraud,New Device Activity,Rule-Based,
7820,399,15576131,4995,normal,Duplicate Transaction,Rule-Based,
7821,399,15686588,4995,normal,Unusual Time,ML,
7822,399,15761018,4995,normal,Phishing Attack,ML,
7823,399,15616029,4995,fraud,Unusual Time,ML,
7824,399,15761149,4995,fraud,Suspicious Login,Rule-Based,
7825,399,15802758,4995,fraud,Multiple Transactions In Short Time,ML,
7826,399,15647838,4995,fraud,New Device Activity,Rule-Based,
7827,399,15735968,4995,normal,Card Not Present,Rule-Based,
7828,399,15581286,4995,fraud,Account Takeover,Rule-Based,
7829,399,15625445,4995,normal,High Amount Transaction,ML,
