,account_id,transaction_id,customer_id,transaction_date,transaction_time,transaction_type,amount,balance_after_transaction,channel,transaction_status
6621,,399,15710365,,9:20:00,payment,,,branch,succes
6622,,399,15679307,,0:45:00,payment,,,branch,succes
6623,,399,15610753,,3:38:00,payment,,,mobile,failed
6624,,399,15811036,,10:08:00,transfer,,,ATM,failed
6625,,399,15610912,,7:06:00,payment,,,ATM,failed
6626,,399,15619932,,10:07:00,withdrawal,,,online,succes
6627,,399,15746199,,20:07:00,transfer,,,branch,succes
6628,,399,15584967,,1:31:00,transfer,,,branch,succes
6629,,399,15734365,,4:53:00,withdrawal,,,online,failed
6630,,399,15726960,,12:24:00,payment,,,branch,succes
6631,,399,15665177,,21:09:00,deposit,,,online,succes
6632,,399,15779915,,22:53:00,withdrawal,,,branch,succes
6633,,399,15729110,,23:06:00,withdrawal,,,online,succes
6634,,399,15575399,,0:28:00,withdrawal,,,branch,succes
6635,,399,15678374,,12:09:00,deposit,,,branch,failed
6636,,399,15792679,,13:12:00,deposit,,,mobile,succes
6637,,399,15668767,,7:21:00,deposit,,,ATM,succes
6638,,399,15761886,,10:49:00,transfer,,,mobile,failed
6639,,399,15583076,,8:04:00,withdrawal,,,branch,succes
6640,,399,15815615,,11:08:00,withdrawal,,,online,failed
6641,,399,15591942,,22:02:00,withdrawal,,,online,succes
6642,,399,15724924,,19:38:00,deposit,,,mobile,succes
6643,,399,15762123,,23:55:00,transfer,,,ATM,succes
6644,,399,15567893,,13:47:00,transfer,,,mobile,failed
6645,,399,15648989,,2:45:00,withdrawal,,,ATM,succes
6646,,399,15662021,,3:21:00,transfer,,,mobile,failed
6647,,399,15691627,,13:52:00,withdrawal,,,ATM,failed
6648,,399,15731751,,0:14:00,deposit,,,mobile,failed
6649,,399,15635277,,19:22:00,payment,,,ATM,failed
6650,,399,15655252,,19:28:00,deposit,,,ATM,succes
6651,,399,15803941,,6:50:00,payment,,,mobile,succes
6652,,399,15714380,,21:37:00,payment,,,ATM,succes
6653,,399,15666559,,22:58:00,transfer,,,mobile,succes
6654,,399,15799998,,1:29:00,withdrawal,,,ATM,succes
6655,,399,15703763,,2:52:00,withdrawal,,,online,succes
6656,,399,15795640,,6:24:00,withdrawal,,,branch,failed
6657,,399,15780056,,15:16:00,payment,,,online,succes
6658,,399,15777873,,14:26:00,payment,,,online,succes
6659,,399,15584749,,5:30:00,transfer,,,online,succes
6660,,399,15765258,,7:09:00,payment,,,branch,succes
6661,,399,15623346,,15:09:00,payment,,,mobile,succes
6662,,399,15614054,,21:32:00,deposit,,,branch,failed
6663,,399,15766185,,9:06:00,withdrawal,,,online,succes
6664,,399,15667632,,7:17:00,payment,,,online,failed
6665,,399,15599024,,11:49:00,deposit,,,ATM,succes
6666,,399,15798709,,15:23:00,transfer,,,mobile,failed
6667,,399,15741921,,6:17:00,payment,,,branch,failed
6668,,399,15793671,,18:15:00,transfer,,,ATM,succes
6669,,399,15797900,,17:34:00,deposit,,,online,failed
6670,,399,15667932,,23:48:00,withdrawal,,,online,failed
6671,,399,15795933,,16:01:00,payment,,,mobile,succes
6672,,399,15660403,,15:21:00,transfer,,,ATM,succes
6673,,399,15736299,,13:03:00,payment,,,mobile,failed
6674,,399,15759034,,2:05:00,transfer,,,online,failed
6675,,399,15724663,,13:01:00,deposit,,,branch,succes
6676,,399,15594556,,5:29:00,deposit,,,ATM,failed
6677,,399,15737169,,7:29:00,withdrawal,,,ATM,failed
6678,,399,15632472,,17:09:00,transfer,,,online,succes
6679,,399,15722813,,16:43:00,deposit,,,branch,failed
6680,,399,15588450,,9:08:00,deposit,,,branch,failed
6681,,399,15736717,,3:49:00,transfer,,,mobile,failed
6682,,399,15680683,,14:02:00,withdrawal,,,online,succes
6683,,399,15710316,,13:10:00,withdrawal,,,branch,failed
6684,,399,15746333,,15:56:00,deposit,,,mobile,failed
6685,,399,15606861,,11:15:00,deposit,,,mobile,succes
6686,,399,15641285,,9:30:00,deposit,,,online,failed
6687,,399,15662908,,22:11:00,deposit,,,online,failed
6688,,399,15814267,,17:22:00,payment,,,mobile,failed
6689,,399,15614923,,0:33:00,transfer,,,mobile,failed
6690,,399,15579223,,0:38:00,payment,,,mobile,failed
6691,,399,15651389,,1:33:00,transfer,,,online,succes
6692,,399,15677087,,0:55:00,payment,,,branch,failed
6693,,399,15665784,,3:41:00,payment,,,mobile,succes
6694,,399,15576706,,19:41:00,withdrawal,,,branch,failed
6695,,399,15615473,,12:09:00,payment,,,branch,succes
6696,,399,15587299,,8:45:00,withdrawal,,,ATM,succes
6697,,399,15655389,,14:45:00,payment,,,ATM,failed
6698,,399,15784491,,4:51:00,transfer,,,online,failed
6699,,399,15809999,,19:22:00,payment,,,online,failed
6700,,399,15681115,,10:20:00,payment,,,branch,succes
6701,,399,15629390,,16:58:00,deposit,,,online,succes
6702,,399,15792668,,12:47:00,payment,,,ATM,succes
6703,,399,15583863,,16:13:00,payment,,,ATM,succes
6704,,399,15681878,,5:33:00,payment,,,online,succes
6705,,399,15782875,,19:51:00,withdrawal,,,branch,succes
6706,,399,15732235,,7:42:00,deposit,,,mobile,succes
6707,,399,15735909,,12:39:00,deposit,,,online,succes
6708,,399,15653448,,5:33:00,deposit,,,ATM,failed
6709,,399,15587647,,17:48:00,payment,,,branch,failed
6710,,399,15701037,,11:58:00,transfer,,,online,failed
6711,,399,15727499,,21:16:00,withdrawal,,,ATM,succes
6712,,399,15724838,,4:22:00,transfer,,,mobile,failed
6713,,399,15666711,,19:33:00,deposit,,,mobile,failed
6714,,399,15588933,,1:03:00,withdrawal,,,mobile,succes
6715,,399,15763111,,0:33:00,withdrawal,,,ATM,failed
6716,,399,15805676,,12:04:00,transfer,,,branch,failed
6717,,399,15586674,,11:37:00,transfer,,,online,succes
6718,,399,15744553,,10:26:00,withdrawal,,,branch,failed
6719,,399,15776629,,7:05:00,withdrawal,,,branch,failed
6720,,399,15647207,,19:24:00,transfer,,,ATM,succes
6721,,399,15715638,,11:25:00,payment,,,ATM,failed
6722,,399,15750602,,15:37:00,deposit,,,online,failed
6723,,399,15766810,,18:56:00,transfer,,,mobile,failed
6724,,399,15756625,,1:11:00,payment,,,branch,succes
6725,,399,15639552,,22:24:00,transfer,,,mobile,succes
6726,,399,15633213,,12:30:00,transfer,,,mobile,succes
6727,,399,15610416,,1:04:00,withdrawal,,,mobile,succes
6728,,399,15715208,,2:16:00,transfer,,,online,failed
6729,,399,15619608,,23:00:00,transfer,,,mobile,failed
6730,,399,15628697,,10:47:00,withdrawal,,,ATM,succes
6731,,399,15643826,,15:18:00,transfer,,,branch,failed
6732,,399,15718588,,4:28:00,payment,,,online,failed
6733,,399,15709741,,18:13:00,payment,,,branch,succes
6734,,399,15723318,,21:01:00,deposit,,,branch,succes
6735,,399,15717328,,23:00:00,withdrawal,,,ATM,failed
6736,,399,15771299,,1:12:00,payment,,,online,failed
6737,,399,15706223,,11:50:00,transfer,,,mobile,failed
6738,,399,15612358,,0:22:00,payment,,,ATM,failed
6739,,399,15769191,,21:18:00,withdrawal,,,online,succes
6740,,399,15618816,,1:24:00,deposit,,,branch,failed
6741,,399,15730810,,15:41:00,withdrawal,,,online,failed
6742,,399,15783463,,21:51:00,deposit,,,branch,failed
6743,,399,15616213,,9:41:00,deposit,,,online,failed
6744,,399,15611287,,2:40:00,withdrawal,,,online,succes
6745,,399,15786454,,7:03:00,payment,,,online,succes
6746,,399,15768682,,7:31:00,withdrawal,,,mobile,succes
6747,,399,15766172,,2:51:00,deposit,,,mobile,succes
6748,,399,15637646,,1:01:00,withdrawal,,,ATM,succes
6749,,399,15653404,,14:34:00,withdrawal,,,branch,failed
6750,,399,15690546,,22:28:00,withdrawal,,,mobile,failed
6751,,399,15735636,,5:21:00,withdrawal,,,ATM,failed
6752,,399,15605424,,22:33:00,withdrawal,,,branch,succes
6753,,399,15568449,,12:31:00,payment,,,branch,succes
6754,,399,15688085,,9:50:00,transfer,,,ATM,succes
6755,,399,15683483,,1:38:00,transfer,,,branch,failed
6756,,399,15659567,,0:55:00,payment,,,mobile,succes
6757,,399,15766667,,15:10:00,withdrawal,,,branch,failed
6758,,399,15624975,,15:44:00,withdrawal,,,online,failed
6759,,399,15660878,,19:38:00,transfer,,,branch,succes
6760,,399,15586557,,16:49:00,transfer,,,online,succes
6761,,399,15746183,,5:36:00,payment,,,ATM,succes
6762,,399,15631457,,2:10:00,deposit,,,branch,succes
6763,,399,15754053,,3:46:00,transfer,,,online,failed
6764,,399,15645839,,9:35:00,deposit,,,ATM,failed
6765,,399,15689955,,3:50:00,deposit,,,online,failed
6766,,399,15593510,,23:09:00,payment,,,online,succes
6767,,399,15654964,,3:30:00,withdrawal,,,mobile,succes
6768,,399,15594039,,4:11:00,payment,,,mobile,failed
6769,,399,15625929,,6:56:00,deposit,,,mobile,succes
6770,,399,15815295,,6:42:00,withdrawal,,,branch,failed
6771,,399,15621818,,18:54:00,deposit,,,branch,succes
6772,,399,15652700,,21:46:00,transfer,,,ATM,succes
6773,,399,15636860,,3:16:00,withdrawal,,,online,failed
6774,,399,15569432,,15:10:00,withdrawal,,,ATM,succes
6775,,399,15751455,,17:13:00,payment,,,mobile,failed
6776,,399,15800583,,8:36:00,transfer,,,branch,succes
6777,,399,15770214,,1:28:00,payment,,,ATM,succes
6778,,399,15613463,,6:51:00,payment,,,ATM,failed
6779,,399,15587066,,7:04:00,deposit,,,branch,succes
6780,,399,15693752,,20:16:00,transfer,,,online,failed
6781,,399,15714874,,13:57:00,transfer,,,branch,succes
6782,,399,15657809,,7:18:00,transfer,,,online,failed
6783,,399,15651955,,2:25:00,withdrawal,,,online,succes
6784,,399,15570912,,3:01:00,transfer,,,branch,succes
6785,,399,15640266,,16:19:00,transfer,,,branch,failed
6786,,399,15652069,,1:05:00,transfer,,,mobile,failed
6787,,399,15596074,,11:46:00,payment,,,online,succes
6788,,399,15800268,,17:47:00,transfer,,,mobile,succes
6789,,399,15809847,,19:01:00,transfer,,,online,failed
6790,,399,15599074,,21:46:00,payment,,,ATM,failed
6791,,399,15599591,,16:50:00,withdrawal,,,ATM,succes
6792,,399,15776096,,8:31:00,transfer,,,mobile,succes
6793,,399,15611669,,0:17:00,withdrawal,,,mobile,failed
6794,,399,15694098,,2:46:00,payment,,,online,succes
6795,,399,15713347,,0:09:00,deposit,,,branch,failed
6796,,399,15713094,,0:29:00,withdrawal,,,mobile,failed
6797,,399,15811978,,12:26:00,withdrawal,,,online,succes
6798,,399,15799925,,3:27:00,transfer,,,branch,succes
6799,,399,15692575,,18:13:00,deposit,,,ATM,failed
6800,,399,15743149,,7:53:00,withdrawal,,,online,succes
6801,,399,15776947,,1:02:00,payment,,,mobile,succes
6802,,399,15700656,,14:34:00,withdrawal,,,online,succes
6803,,399,15594515,,0:45:00,deposit,,,online,succes
6804,,399,15787884,,21:16:00,transfer,,,online,failed
6805,,399,15577988,,14:33:00,payment,,,ATM,failed
6806,,399,15795586,,10:59:00,transfer,,,online,failed
6807,,399,15677739,,15:09:00,payment,,,branch,failed
6808,,399,15720134,,3:41:00,payment,,,mobile,succes
6809,,399,15688868,,19:31:00,transfer,,,mobile,succes
6810,,399,15642996,,1:50:00,payment,,,online,succes
6811,,399,15771222,,16:52:00,payment,,,branch,succes
6812,,399,15605059,,7:40:00,deposit,,,mobile,succes
6813,,399,15568088,,0:23:00,deposit,,,ATM,failed
6814,,399,15665943,,23:10:00,deposit,,,mobile,succes
6815,,399,15795571,,6:40:00,payment,,,branch,failed
6816,,399,15662243,,5:52:00,payment,,,ATM,succes
6817,,399,15593128,,1:40:00,deposit,,,ATM,succes
6818,,399,15589739,,18:35:00,withdrawal,,,mobile,succes
6819,,399,15787602,,9:15:00,deposit,,,ATM,failed
6820,,399,15685019,,8:28:00,transfer,,,ATM,succes
6821,,399,15704209,,1:10:00,withdrawal,,,online,succes
6822,,399,15605264,,21:44:00,payment,,,ATM,succes
6823,,399,15708265,,6:28:00,payment,,,branch,failed
6824,,399,15740264,,21:37:00,transfer,,,branch,failed
6825,,399,15615477,,0:22:00,transfer,,,online,failed
6826,,399,15727361,,12:37:00,transfer,,,mobile,failed
6827,,399,15760216,,18:16:00,payment,,,online,succes
6828,,399,15806134,,15:31:00,withdrawal,,,online,failed
6829,,399,15601351,,4:14:00,transfer,,,branch,succes
6830,,399,15669262,,3:39:00,deposit,,,mobile,succes
6831,,399,15696989,,13:04:00,withdrawal,,,online,succes
6832,,399,15688498,,0:04:00,payment,,,online,failed
6833,,399,15686964,,18:43:00,withdrawal,,,mobile,succes
6834,,399,15625035,,17:20:00,transfer,,,mobile,failed
6835,,399,15618391,,5:55:00,payment,,,mobile,succes
6836,,399,15591344,,5:09:00,payment,,,mobile,failed
6837,,399,15605455,,22:39:00,transfer,,,branch,failed
6838,,399,15680804,,17:26:00,transfer,,,online,succes
6839,,399,15768282,,1:59:00,withdrawal,,,online,failed
6840,,399,15685826,,8:42:00,deposit,,,branch,failed
6841,,399,15793491,,2:41:00,payment,,,branch,failed
6842,,399,15797787,,23:01:00,payment,,,online,succes
6843,,399,15611171,,11:26:00,payment,,,ATM,failed
6844,,399,15601627,,4:31:00,payment,,,branch,succes
6845,,399,15734085,,5:22:00,payment,,,mobile,succes
6846,,399,15809309,,2:28:00,transfer,,,online,failed
6847,,399,15809462,,11:27:00,transfer,,,ATM,succes
6848,,399,15634628,,18:23:00,transfer,,,branch,failed
6849,,399,15775678,,2:39:00,payment,,,branch,failed
6850,,399,15579526,,18:46:00,transfer,,,branch,succes
6851,,399,15779103,,4:17:00,transfer,,,ATM,succes
6852,,399,15738715,,12:32:00,payment,,,ATM,succes
6853,,399,15593943,,12:12:00,transfer,,,branch,succes
6854,,399,15754574,,15:35:00,withdrawal,,,mobile,failed
6855,,399,15737814,,1:38:00,transfer,,,ATM,failed
6856,,399,15670889,,16:57:00,deposit,,,mobile,succes
6857,,399,15629299,,13:42:00,transfer,,,online,failed
6858,,399,15771569,,10:26:00,withdrawal,,,mobile,failed
6859,,399,15811927,,9:15:00,payment,,,ATM,succes
6860,,399,15785654,,4:32:00,deposit,,,mobile,succes
6861,,399,15665524,,9:27:00,transfer,,,mobile,failed
6862,,399,15736287,,15:24:00,deposit,,,mobile,succes
6863,,399,15765732,,11:14:00,payment,,,branch,failed
6864,,399,15797381,,13:54:00,withdrawal,,,ATM,succes
6865,,399,15598536,,8:41:00,transfer,,,ATM,failed
6866,,399,15664506,,1:22:00,deposit,,,online,succes
6867,,399,15575619,,23:37:00,payment,,,mobile,succes
6868,,399,15587394,,4:06:00,withdrawal,,,ATM,succes
6869,,399,15654457,,15:08:00,transfer,,,ATM,failed
6870,,399,15762793,,19:15:00,transfer,,,mobile,succes
6871,,399,15658067,,1:49:00,payment,,,mobile,succes
6872,,399,15642816,,11:35:00,transfer,,,branch,succes
6873,,399,15693088,,11:23:00,withdrawal,,,ATM,failed
6874,,399,15793883,,23:40:00,withdrawal,,,branch,succes
6875,,399,15665283,,15:20:00,transfer,,,branch,succes
6876,,399,15680421,,0:38:00,withdrawal,,,ATM,succes
6877,,399,15695148,,15:32:00,withdrawal,,,mobile,succes
6878,,399,15636592,,8:37:00,deposit,,,online,failed
6879,,399,15772618,,2:56:00,withdrawal,,,branch,succes
6880,,399,15724453,,22:26:00,withdrawal,,,mobile,failed
6881,,399,15565878,,0:21:00,payment,,,branch,succes
6882,,399,15609160,,10:26:00,deposit,,,online,failed
6883,,399,15678460,,19:28:00,transfer,,,online,failed
6884,,399,15662571,,15:47:00,payment,,,branch,succes
6885,,399,15606849,,3:12:00,payment,,,mobile,failed
6886,,399,15670738,,6:04:00,transfer,,,online,failed
6887,,399,15662641,,14:26:00,withdrawal,,,online,succes
6888,,399,15727539,,8:10:00,transfer,,,mobile,succes
6889,,399,15651020,,5:20:00,deposit,,,online,failed
6890,,399,15673877,,13:54:00,withdrawal,,,online,succes
6891,,399,15760865,,9:57:00,withdrawal,,,branch,failed
6892,,399,15705009,,1:14:00,transfer,,,branch,failed
6893,,399,15657540,,8:48:00,payment,,,branch,failed
6894,,399,15707441,,23:16:00,transfer,,,ATM,succes
6895,,399,15694765,,1:34:00,transfer,,,ATM,failed
6896,,399,15649086,,12:15:00,deposit,,,online,succes
6897,,399,15650488,,3:33:00,transfer,,,branch,succes
6898,,399,15760924,,18:53:00,deposit,,,mobile,succes
6899,,399,15700263,,0:36:00,transfer,,,mobile,succes
6900,,399,15806922,,19:20:00,withdrawal,,,online,succes
6901,,399,15637522,,18:56:00,transfer,,,ATM,failed
6902,,399,15636548,,7:34:00,payment,,,branch,failed
6903,,399,15566891,,17:31:00,transfer,,,online,failed
6904,,399,15627185,,13:19:00,payment,,,branch,succes
6905,,399,15754012,,22:52:00,withdrawal,,,ATM,failed
6906,,399,15627514,,23:34:00,deposit,,,ATM,failed
6907,,399,15661433,,21:08:00,withdrawal,,,ATM,failed
6908,,399,15610653,,20:00:00,transfer,,,branch,succes
6909,,399,15667002,,4:46:00,withdrawal,,,ATM,succes
6910,,399,15709199,,12:40:00,withdrawal,,,mobile,succes
6911,,399,15710087,,23:48:00,payment,,,online,succes
6912,,399,15679884,,14:27:00,payment,,,ATM,failed
6913,,399,15784180,,19:24:00,withdrawal,,,mobile,failed
6914,,399,15808849,,4:37:00,transfer,,,branch,succes
6915,,399,15751549,,7:21:00,deposit,,,branch,succes
6916,,399,15588235,,20:44:00,withdrawal,,,mobile,succes
6917,,399,15640418,,17:10:00,payment,,,mobile,failed
6918,,399,15721116,,14:59:00,deposit,,,mobile,succes
6919,,399,15599084,,9:52:00,transfer,,,ATM,failed
6920,,399,15773394,,3:28:00,deposit,,,online,failed
6921,,399,15625713,,12:41:00,withdrawal,,,ATM,failed
6922,,399,15766417,,16:18:00,transfer,,,branch,succes
6923,,399,15622578,,4:09:00,payment,,,mobile,failed
6924,,399,15799924,,13:31:00,transfer,,,branch,failed
6925,,399,15618363,,0:00:00,withdrawal,,,online,succes
6926,,399,15637138,,16:24:00,deposit,,,ATM,succes
6927,,399,15781665,,15:50:00,withdrawal,,,branch,succes
6928,,399,15804853,,7:10:00,withdrawal,,,mobile,failed
6929,,399,15651627,,21:50:00,transfer,,,online,succes
6930,,399,15680685,,20:54:00,deposit,,,branch,succes
6931,,399,15808930,,23:43:00,deposit,,,online,failed
6932,,399,15570970,,2:57:00,payment,,,ATM,failed
6933,,399,15679961,,23:48:00,deposit,,,branch,succes
6934,,399,15705458,,2:38:00,withdrawal,,,online,failed
6935,,399,15750396,,18:24:00,payment,,,ATM,succes
6936,,399,15679928,,3:08:00,withdrawal,,,online,succes
6937,,399,15711181,,23:22:00,payment,,,online,succes
6938,,399,15698324,,1:19:00,deposit,,,online,failed
6939,,399,15807433,,13:57:00,withdrawal,,,branch,failed
6940,,399,15636590,,16:04:00,deposit,,,ATM,failed
6941,,399,15628950,,17:17:00,transfer,,,ATM,succes
6942,,399,15617206,,18:18:00,transfer,,,ATM,failed
6943,,399,15603741,,7:21:00,withdrawal,,,mobile,succes
6944,,399,15742607,,0:59:00,payment,,,mobile,succes
6945,,399,15747821,,8:16:00,deposit,,,ATM,failed
6946,,399,15612043,,6:06:00,transfer,,,online,succes
6947,,399,15809558,,4:14:00,deposit,,,online,succes
6948,,399,15803750,,17:07:00,transfer,,,online,failed
6949,,399,15704681,,21:07:00,transfer,,,branch,failed
6950,,399,15667392,,10:52:00,deposit,,,ATM,succes
6951,,399,15738889,,16:09:00,payment,,,ATM,succes
6952,,399,15598838,,2:32:00,withdrawal,,,ATM,failed
6953,,399,15579109,,22:05:00,transfer,,,mobile,failed
6954,,399,15799042,,8:32:00,withdrawal,,,mobile,succes
6955,,399,15697042,,16:40:00,payment,,,online,succes
6956,,399,15696605,,13:38:00,withdrawal,,,ATM,failed
6957,,399,15802274,,20:18:00,payment,,,ATM,failed
6958,,399,15596808,,10:27:00,transfer,,,online,failed
6959,,399,15705403,,16:05:00,transfer,,,online,failed
6960,,399,15732903,,21:57:00,withdrawal,,,ATM,failed
6961,,399,15581968,,11:35:00,transfer,,,mobile,failed
6962,,399,15683892,,18:24:00,deposit,,,online,succes
6963,,399,15595447,,19:29:00,payment,,,ATM,succes
6964,,399,15569249,,18:01:00,deposit,,,ATM,succes
6965,,399,15656188,,18:49:00,payment,,,mobile,failed
6966,,399,15689661,,23:56:00,transfer,,,ATM,failed
6967,,399,15644934,,10:49:00,payment,,,branch,failed
6968,,399,15721793,,4:28:00,deposit,,,mobile,failed
6969,,399,15687413,,19:36:00,deposit,,,ATM,failed
6970,,399,15761286,,0:22:00,withdrawal,,,branch,succes
6971,,399,15658240,,20:21:00,withdrawal,,,mobile,failed
6972,,399,15706232,,8:46:00,transfer,,,branch,failed
6973,,399,15583394,,8:05:00,payment,,,branch,succes
6974,,399,15715643,,20:09:00,deposit,,,mobile,failed
6975,,399,15644856,,13:09:00,deposit,,,online,succes
6976,,399,15785488,,6:46:00,withdrawal,,,ATM,succes
6977,,399,15711571,,0:19:00,deposit,,,branch,failed
6978,,399,15778604,,4:13:00,payment,,,online,succes
6979,,399,15751180,,12:56:00,transfer,,,ATM,succes
6980,,399,15748360,,0:39:00,payment,,,branch,failed
6981,,399,15770039,,23:41:00,payment,,,ATM,failed
6982,,399,15685096,,3:00:00,transfer,,,mobile,failed
6983,,399,15669501,,1:32:00,withdrawal,,,branch,failed
6984,,399,15622631,,10:02:00,payment,,,online,succes
6985,,399,15586699,,17:15:00,payment,,,branch,failed
6986,,399,15702377,,5:03:00,payment,,,mobile,succes
6987,,399,15577170,,15:28:00,deposit,,,branch,failed
6988,,399,15769451,,16:14:00,withdrawal,,,online,succes
6989,,399,15811877,,11:41:00,withdrawal,,,online,failed
6990,,399,15648725,,23:13:00,payment,,,ATM,succes
6991,,399,15752801,,10:20:00,payment,,,branch,failed
6992,,399,15808175,,9:02:00,deposit,,,ATM,succes
6993,,399,15681342,,20:48:00,deposit,,,ATM,failed
6994,,399,15589210,,15:41:00,deposit,,,ATM,failed
6995,,399,15696826,,18:08:00,withdrawal,,,online,succes
6996,,399,15614962,,16:22:00,withdrawal,,,mobile,failed
6997,,399,15689061,,2:08:00,payment,,,branch,failed
6998,,399,15640074,,13:15:00,transfer,,,online,succes
6999,,399,15776156,,2:32:00,withdrawal,,,ATM,succes
7000,,399,15739548,,7:25:00,payment,,,mobile,failed
7001,,399,15662854,,13:20:00,transfer,,,branch,succes
7002,,399,15687688,,13:03:00,deposit,,,online,failed
7003,,399,15715750,,6:36:00,payment,,,branch,failed
7004,,399,15571121,,11:27:00,transfer,,,ATM,succes
7005,,399,15726466,,15:04:00,payment,,,mobile,succes
7006,,399,15660390,,11:05:00,withdrawal,,,branch,succes
7007,,399,15663942,,12:26:00,withdrawal,,,ATM,failed
7008,,399,15638610,,13:57:00,withdrawal,,,ATM,succes
7009,,399,15644446,,6:36:00,withdrawal,,,branch,failed
7010,,399,15585892,,9:28:00,payment,,,branch,succes
7011,,399,15609356,,18:09:00,transfer,,,branch,failed
7012,,399,15803378,,8:47:00,transfer,,,mobile,failed
7013,,399,15599440,,3:59:00,withdrawal,,,mobile,succes
7014,,399,15692408,,2:45:00,payment,,,mobile,succes
7015,,399,15683168,,18:29:00,payment,,,mobile,failed
7016,,399,15790254,,15:51:00,deposit,,,mobile,failed
7017,,399,15767729,,7:50:00,deposit,,,branch,failed
7018,,399,15768600,,1:35:00,transfer,,,online,failed
7019,,399,15699839,,22:02:00,deposit,,,online,succes
7020,,399,15786237,,2:14:00,withdrawal,,,mobile,failed
7021,,399,15694530,,2:12:00,transfer,,,ATM,succes
7022,,399,15796813,,21:21:00,withdrawal,,,mobile,failed
7023,,399,15605791,,3:02:00,withdrawal,,,online,succes
7024,,399,15714087,,13:03:00,withdrawal,,,ATM,failed
7025,,399,15711446,,8:19:00,deposit,,,branch,succes
7026,,399,15588123,,3:16:00,transfer,,,mobile,failed
7027,,399,15748552,,7:53:00,withdrawal,,,branch,succes
7028,,399,15618410,,6:08:00,deposit,,,ATM,failed
7029,,399,15672432,,2:11:00,withdrawal,,,online,failed
7030,,399,15610042,,10:48:00,transfer,,,ATM,failed
7031,,399,15580914,,4:20:00,payment,,,mobile,succes
7032,,399,15583680,,15:13:00,deposit,,,branch,failed
7033,,399,15813718,,2:41:00,payment,,,ATM,succes
7034,,399,15767264,,13:57:00,withdrawal,,,online,succes
7035,,399,15686461,,2:13:00,transfer,,,online,succes
7036,,399,15678882,,22:31:00,withdrawal,,,ATM,failed
7037,,399,15789611,,12:18:00,withdrawal,,,branch,succes
7038,,399,15668679,,6:06:00,transfer,,,mobile,failed
7039,,399,15631685,,3:54:00,payment,,,ATM,failed
7040,,399,15655658,,20:19:00,withdrawal,,,ATM,succes
7041,,399,15753591,,18:55:00,deposit,,,ATM,succes
7042,,399,15617348,,15:23:00,deposit,,,branch,failed
7043,,399,15704581,,10:41:00,withdrawal,,,online,succes
7044,,399,15738487,,19:43:00,payment,,,branch,succes
7045,,399,15648069,,14:50:00,deposit,,,online,succes
7046,,399,15737627,,8:35:00,payment,,,online,succes
7047,,399,15731586,,19:16:00,payment,,,online,failed
7048,,399,15757467,,4:28:00,transfer,,,mobile,failed
7049,,399,15597709,,5:35:00,payment,,,ATM,succes
7050,,399,15720529,,21:40:00,withdrawal,,,online,succes
7051,,399,15596797,,5:09:00,transfer,,,online,failed
7052,,399,15681755,,7:06:00,payment,,,ATM,succes
7053,,399,15815271,,3:40:00,payment,,,mobile,succes
7054,,399,15682860,,6:32:00,withdrawal,,,branch,succes
7055,,399,15621546,,16:55:00,deposit,,,mobile,succes
7056,,399,15705918,,12:05:00,deposit,,,mobile,failed
7057,,399,15684512,,13:01:00,payment,,,ATM,failed
7058,,399,15671769,,23:36:00,withdrawal,,,mobile,succes
7059,,399,15642934,,16:01:00,transfer,,,branch,succes
7060,,399,15594305,,15:41:00,deposit,,,branch,failed
7061,,399,15789201,,13:50:00,deposit,,,mobile,succes
7062,,399,15706762,,12:39:00,withdrawal,,,mobile,failed
7063,,399,15766183,,11:40:00,transfer,,,online,failed
7064,,399,15777994,,13:03:00,transfer,,,ATM,succes
7065,,399,15568162,,6:41:00,deposit,,,online,failed
7066,,399,15680643,,8:24:00,transfer,,,ATM,succes
7067,,399,15761854,,8:45:00,transfer,,,mobile,failed
7068,,399,15730793,,21:41:00,transfer,,,online,failed
7069,,399,15692137,,17:17:00,withdrawal,,,mobile,succes
7070,,399,15608595,,12:56:00,deposit,,,ATM,succes
7071,,399,15709459,,3:53:00,transfer,,,branch,succes
7072,,399,15775750,,0:48:00,withdrawal,,,ATM,failed
7073,,399,15585855,,15:15:00,transfer,,,ATM,succes
7074,,399,15752139,,14:34:00,deposit,,,mobile,failed
7075,,399,15768295,,1:19:00,payment,,,ATM,failed
7076,,399,15766906,,11:04:00,withdrawal,,,ATM,succes
7077,,399,15725776,,4:37:00,transfer,,,branch,succes
7078,,399,15682576,,17:45:00,transfer,,,branch,failed
7079,,399,15704081,,9:16:00,withdrawal,,,mobile,succes
7080,,399,15719940,,15:58:00,transfer,,,online,failed
7081,,399,15672894,,21:14:00,payment,,,branch,failed
7082,,399,15667451,,5:14:00,transfer,,,online,succes
7083,,399,15636767,,3:44:00,transfer,,,ATM,succes
7084,,399,15571415,,12:53:00,withdrawal,,,branch,succes
7085,,399,15575605,,8:07:00,deposit,,,branch,failed
7086,,399,15649160,,18:11:00,deposit,,,ATM,succes
7087,,399,15615832,,16:32:00,withdrawal,,,online,failed
7088,,399,15600975,,2:35:00,deposit,,,online,failed
7089,,399,15690772,,22:52:00,withdrawal,,,branch,failed
7090,,399,15565714,,12:30:00,deposit,,,branch,succes
7091,,399,15763108,,14:18:00,withdrawal,,,online,succes
7092,,399,15723884,,3:30:00,transfer,,,ATM,failed
